transaction_id,transaction_datetime,customer_id,store_id,product_id,promotion_id,quantity,selling_price,discount_amount,total_revenue,total_cost,profit
T008826,2024-12-08 13:14:34,C01714,S005,P017,,1,229.0,0.0,263.35,90.0,173.35
T008827,2024-05-19 16:16:57,C03995,S002,P001,,5,12.0,0.0,60.0,40.0,20.0
T008828,2025-09-28 17:53:31,C01002,S001,P001,,3,12.6,0.0,31.0,24.0,7.0
T008829,2024-10-30 00:19:14,C02100,S003,P024,,1,12.0,0.0,12.0,4.0,8.0
T008830,2025-08-19 01:53:17,C01742,S002,P006,,3,2.1,0.0,5.58,3.0,2.58
T008831,2025-03-20 03:37:37,C02403,S004,P006,,7,2.1,0.0,14.7,7.0,7.7
T008832,2025-11-04 16:36:44,C01218,S003,P007,,8,2.94,0.0,27.05,9.6,17.45
T008833,2025-10-09 08:19:29,C02524,S006,P008,,7,7.35,0.0,51.45,28.0,23.45
T008834,2024-06-03 03:29:40,C00845,S007,P008,,8,7.0,0.0,56.0,32.0,24.0
T008835,2025-03-16 13:20:44,C03917,S002,P010,,1,25.2,0.0,20.66,10.0,10.66
T008836,2024-03-25 14:22:36,C01993,S002,P005,,7,3.2,0.0,22.4,10.5,11.9
T008837,2025-02-18 09:00:07,C01210,S008,P005,,1,3.36,0.0,3.36,1.5,1.86
T008838,2024-07-15 19:22:31,C03918,S002,P005,,7,3.2,0.0,24.19,10.5,13.69
T008839,2024-02-01 00:24:13,C02512,S004,P007,,8,2.8,0.0,22.4,9.6,12.8
T008840,2025-02-01 16:08:43,C02644,S001,P019,,2,9.45,0.0,18.9,8.0,10.9
T008841,2024-12-27 08:52:04,C00762,S001,P020,,4,5.0,0.0,23.0,8.0,15.0
T008842,2025-10-20 06:07:40,C03384,S006,P001,,7,12.6,0.0,88.2,56.0,32.2
T008843,2024-12-28 04:42:07,C01298,S004,P002,PR02,8,1.71,0.09,15.73,8.8,6.93
T008844,2025-05-09 08:57:53,C02738,S001,P004,,4,2.31,0.0,7.58,4.8,2.78
T008845,2025-02-18 22:28:28,C02141,S001,P022,,3,18.9,0.0,56.7,18.0,38.7
T008846,2025-09-05 19:54:43,C00324,S006,P002,,6,1.89,0.0,11.34,6.6,4.74
T008847,2024-11-11 04:44:06,C01034,S003,P013,,1,699.0,0.0,803.85,320.0,483.85
T008848,2024-01-09 23:54:37,C00558,S002,P003,,8,8.0,0.0,64.0,40.0,24.0
T008849,2024-03-01 19:38:29,C00030,S002,P007,,4,2.8,0.0,11.2,4.8,6.4
T008850,2025-05-28 14:40:09,C01179,S002,P007,,7,2.94,0.0,16.88,8.4,8.48
T008851,2025-12-08 05:20:54,C00682,S001,P003,,8,8.4,0.0,63.37,40.0,23.37
T008852,2024-05-06 05:29:40,C02131,S008,P002,,3,1.8,0.0,5.4,3.3,2.1
T008853,2024-09-14 21:51:45,C00119,S002,P003,,6,8.0,0.0,48.0,30.0,18.0
T008854,2025-03-08 18:27:51,C03929,S007,P009,,1,943.95,0.0,943.95,550.0,393.95
T008855,2024-11-17 02:40:13,C02652,S005,P024,,2,12.0,0.0,27.6,8.0,19.6
T008856,2025-05-11 08:27:39,C03347,S008,P021,,2,61.95,0.0,123.9,50.0,73.9
T008857,2024-09-03 07:25:21,C01979,S003,P003,,1,8.0,0.0,8.0,5.0,3.0
T008858,2025-12-23 15:39:07,C03217,S004,P024,,2,12.6,0.0,28.98,8.0,20.98
T008859,2024-09-21 15:54:47,C00310,S008,P001,,2,12.0,0.0,24.0,16.0,8.0
T008860,2024-07-06 19:51:43,C00134,S001,P021,,4,59.0,0.0,254.88,100.0,154.88
T008861,2025-04-07 09:50:22,C00400,S008,P001,,6,12.6,0.0,75.6,48.0,27.6
T008862,2025-09-24 12:15:02,C02238,S008,P006,,2,2.1,0.0,4.2,2.0,2.2
T008863,2025-10-23 04:49:06,C01349,S003,P006,,6,2.1,0.0,12.6,6.0,6.6
T008864,2024-08-29 17:04:28,C02404,S004,P007,,7,2.8,0.0,21.17,8.4,12.77
T008865,2025-12-25 00:18:43,C03220,S001,P001,,7,12.6,0.0,83.17,56.0,27.17
T008866,2025-05-03 09:07:08,C03860,S002,P003,,6,8.4,0.0,41.33,30.0,11.33
T008867,2024-01-17 08:22:27,C03384,S005,P001,,4,12.0,0.0,48.0,32.0,16.0
T008868,2024-05-09 13:56:24,C02656,S006,P005,,7,3.2,0.0,22.4,10.5,11.9
T008869,2025-07-30 07:51:18,C03359,S008,P004,,1,2.31,0.0,2.49,1.2,1.29
T008870,2024-07-29 10:10:24,C00100,S007,P017,,1,229.0,0.0,247.32,90.0,157.32
T008871,2025-12-07 05:50:40,C01716,S008,P022,,2,18.9,0.0,43.47,12.0,31.47
T008872,2024-03-07 15:46:06,C02946,S007,P002,,3,1.8,0.0,5.4,3.3,2.1
T008873,2025-09-28 12:17:23,C01680,S001,P006,,6,2.1,0.0,10.33,6.0,4.33
T008874,2025-02-14 06:55:09,C00324,S005,P008,,2,7.35,0.0,14.7,8.0,6.7
T008875,2024-03-30 02:19:25,C00621,S002,P001,,8,12.0,0.0,96.0,64.0,32.0
T008876,2025-05-17 12:53:48,C03038,S007,P013,,1,733.95,0.0,733.95,320.0,413.95
T008877,2024-08-13 06:34:52,C02977,S006,P020,,3,5.0,0.0,16.2,6.0,10.2
T008878,2024-05-19 15:48:51,C02302,S001,P007,,5,2.8,0.0,14.0,6.0,8.0
T008879,2025-12-23 03:34:04,C00761,S002,P009,PR05,1,755.16,188.79,712.12,550.0,162.12
T008880,2024-01-08 21:42:12,C03848,S006,P002,,2,1.8,0.0,3.6,2.2,1.4
T008881,2025-03-16 05:24:32,C02295,S008,P007,,5,2.94,0.0,14.7,6.0,8.7
T008882,2024-06-29 16:17:50,C03521,S005,P020,,2,5.0,0.0,10.0,4.0,6.0
T008883,2025-05-19 21:46:37,C02824,S002,P008,,8,7.35,0.0,48.22,32.0,16.22
T008884,2024-07-28 07:58:41,C02209,S005,P004,,4,2.2,0.0,9.5,4.8,4.7
T008885,2024-01-14 22:48:10,C01537,S007,P022,,3,18.0,0.0,54.0,18.0,36.0
T008886,2025-03-03 20:10:43,C03699,S004,P003,,7,8.4,0.0,58.8,35.0,23.8
T008887,2025-04-13 03:22:35,C02295,S007,P005,,3,3.36,0.0,10.08,4.5,5.58
T008888,2024-08-09 16:52:35,C00853,S007,P007,,6,2.8,0.0,18.14,7.2,10.94
T008889,2024-01-15 19:36:42,C00721,S008,P005,,7,3.2,0.0,22.4,10.5,11.9
T008890,2025-12-05 14:25:25,C00137,S005,P020,,4,5.25,0.0,24.15,8.0,16.15
T008891,2025-11-24 14:51:24,C02437,S005,P002,,1,1.89,0.0,2.17,1.1,1.07
T008892,2024-08-19 19:43:49,C01141,S007,P002,,6,1.8,0.0,11.66,6.6,5.06
T008893,2025-03-11 04:29:59,C00381,S004,P005,,3,3.36,0.0,10.08,4.5,5.58
T008894,2025-11-19 04:03:39,C02389,S004,P022,,3,18.9,0.0,65.2,18.0,47.2
T008895,2025-07-12 23:13:48,C00817,S002,P008,,5,7.35,0.0,32.55,20.0,12.55
T008896,2025-02-12 12:41:01,C01818,S008,P005,,4,3.36,0.0,13.44,6.0,7.44
T008897,2025-02-24 18:41:36,C03409,S002,P023,,4,36.75,0.0,147.0,48.0,99.0
T008898,2024-07-27 04:11:12,C00243,S004,P004,,8,2.2,0.0,19.01,9.6,9.41
T008899,2024-06-30 13:36:46,C03556,S008,P008,,4,7.0,0.0,28.0,16.0,12.0
T008900,2024-12-12 21:26:13,C02122,S003,P023,,4,35.0,0.0,161.0,48.0,113.0
T008901,2025-01-13 15:41:23,C01189,S004,P007,,7,2.94,0.0,20.58,8.4,12.18
T008902,2024-02-06 03:09:14,C01329,S001,P001,,3,12.0,0.0,36.0,24.0,12.0
T008903,2024-04-27 02:41:23,C02270,S003,P002,,1,1.8,0.0,1.8,1.1,0.7
T008904,2024-02-26 16:09:04,C00134,S002,P004,,8,2.2,0.0,17.6,9.6,8.0
T008905,2024-02-15 06:22:16,C03856,S003,P010,,1,24.0,0.0,24.0,10.0,14.0
T008906,2024-02-22 00:08:11,C01508,S005,P021,,1,59.0,0.0,59.0,25.0,34.0
T008907,2025-08-10 23:59:38,C02200,S001,P004,,6,2.31,0.0,12.27,7.2,5.07
T008908,2024-03-14 06:26:26,C03735,S004,P008,,6,7.0,0.0,42.0,24.0,18.0
T008909,2025-05-17 11:38:22,C02422,S002,P008,,5,7.35,0.0,30.14,20.0,10.13
T008910,2024-05-05 14:57:24,C01377,S004,P019,,1,9.0,0.0,9.0,4.0,5.0
T008911,2024-06-21 10:33:13,C02829,S005,P001,,6,12.0,0.0,72.0,48.0,24.0
T008912,2025-10-28 15:39:12,C01767,S002,P014,,1,135.45,0.0,111.07,70.0,41.07
T008913,2024-06-16 13:07:03,C03156,S001,P008,,6,7.0,0.0,42.0,24.0,18.0
T008914,2024-08-19 01:28:34,C00003,S007,P004,,2,2.2,0.0,4.75,2.4,2.35
T008915,2024-02-01 15:13:17,C01848,S004,P005,,7,3.2,0.0,22.4,10.5,11.9
T008916,2025-05-12 22:29:34,C02618,S002,P002,,3,1.89,0.0,4.65,3.3,1.35
T008917,2025-10-12 07:43:28,C00564,S003,P008,,2,7.35,0.0,14.7,8.0,6.7
T008918,2025-07-03 17:11:05,C02243,S002,P001,,6,12.6,0.0,66.95,48.0,18.95
T008919,2024-04-25 02:56:21,C00275,S003,P013,,2,699.0,0.0,1398.0,640.0,758.0
T008920,2024-08-05 02:04:48,C00326,S002,P004,,5,2.2,0.0,11.88,6.0,5.88
T008921,2024-05-07 04:36:46,C02004,S007,P004,,6,2.2,0.0,13.2,7.2,6.0
T008922,2025-11-21 13:05:50,C00661,S004,P007,,4,2.94,0.0,13.52,4.8,8.72
T008923,2024-05-23 03:10:26,C02385,S002,P003,,1,8.0,0.0,8.0,5.0,3.0
T008924,2025-08-16 08:31:48,C01872,S001,P006,,6,2.1,0.0,11.16,6.0,5.16
T008925,2025-04-17 01:16:03,C01287,S003,P008,,5,7.35,0.0,36.75,20.0,16.75
T008926,2025-01-09 18:57:35,C00748,S001,P005,,2,3.36,0.0,6.72,3.0,3.72
T008927,2025-07-08 19:06:30,C02304,S001,P004,,7,2.31,0.0,14.32,8.4,5.92
T008928,2024-01-03 01:19:49,C00727,S005,P006,,1,2.0,0.0,2.0,1.0,1.0
T008929,2024-07-23 06:20:59,C00351,S001,P022,,2,18.0,0.0,38.88,12.0,26.88
T008930,2024-10-13 16:58:26,C01831,S002,P007,,7,2.8,0.0,19.6,8.4,11.2
T008931,2024-07-09 21:44:47,C02915,S001,P024,,3,12.0,0.0,38.88,12.0,26.88
T008932,2024-04-07 03:59:54,C02423,S002,P022,,1,18.0,0.0,18.0,6.0,12.0
T008933,2025-08-02 09:45:43,C02038,S008,P003,,4,8.4,0.0,36.29,20.0,16.29
T008934,2024-01-22 11:11:51,C01989,S007,P021,,1,59.0,0.0,59.0,25.0,34.0
T008935,2025-09-07 11:14:21,C00212,S002,P001,,6,12.6,0.0,61.99,48.0,13.99
T008936,2024-05-20 10:46:41,C02930,S008,P006,,2,2.0,0.0,4.0,2.0,2.0
T008937,2025-12-11 09:33:51,C03101,S004,P023,,3,36.75,0.0,126.79,36.0,90.79
T008938,2025-09-01 02:23:50,C00540,S004,P011,,1,523.95,0.0,523.95,250.0,273.95
T008939,2025-05-13 17:29:01,C02483,S007,P021,,3,61.95,0.0,185.85,75.0,110.85
T008940,2025-12-03 12:41:05,C01266,S001,P001,,6,12.6,0.0,71.29,48.0,23.29
T008941,2024-02-21 00:00:55,C02273,S002,P002,,8,1.8,0.0,14.4,8.8,5.6
T008942,2024-11-17 03:41:31,C01044,S001,P003,,2,8.0,0.0,18.4,10.0,8.4
T008943,2024-07-28 18:36:32,C03778,S007,P024,,4,12.0,0.0,51.84,16.0,35.84
T008944,2024-12-01 14:36:17,C01689,S006,P019,,1,9.0,0.0,10.35,4.0,6.35
T008945,2024-11-07 03:34:19,C03729,S002,P007,,8,2.8,0.0,25.76,9.6,16.16
T008946,2024-11-09 09:18:40,C00460,S006,P004,,8,2.2,0.0,20.24,9.6,10.64
T008947,2024-02-15 09:11:16,C03895,S003,P006,,1,2.0,0.0,2.0,1.0,1.0
T008948,2025-05-24 22:50:46,C01162,S005,P003,,1,8.4,0.0,8.4,5.0,3.4
T008949,2025-04-14 15:21:41,C02697,S007,P007,,1,2.94,0.0,2.94,1.2,1.74
T008950,2024-01-08 13:46:45,C01105,S001,P003,,5,8.0,0.0,40.0,25.0,15.0
T008951,2024-01-14 03:19:49,C03201,S007,P005,,2,3.2,0.0,6.4,3.0,3.4
T008952,2025-08-05 11:33:27,C00861,S002,P021,,1,61.95,0.0,54.86,25.0,29.86
T008953,2025-06-17 18:22:28,C02663,S001,P001,,3,12.6,0.0,31.0,24.0,7.0
T008954,2024-06-12 17:42:38,C03972,S007,P003,,7,8.0,0.0,56.0,35.0,21.0
T008955,2024-06-12 03:03:53,C03230,S003,P019,,4,9.0,0.0,36.0,16.0,20.0
T008956,2024-12-12 02:29:58,C02827,S003,P015,,1,899.0,0.0,1033.85,450.0,583.85
T008957,2025-06-10 01:14:42,C03349,S004,P005,,3,3.36,0.0,10.08,4.5,5.58
T008958,2025-02-17 13:57:12,C03842,S007,P004,,2,2.31,0.0,4.62,2.4,2.22
T008959,2025-08-15 21:54:17,C03988,S001,P007,,5,2.94,0.0,13.02,6.0,7.02
T008960,2024-11-12 11:14:10,C01825,S006,P002,,5,1.8,0.0,10.35,5.5,4.85
T008961,2025-06-21 09:07:41,C02103,S006,P002,,5,1.89,0.0,9.45,5.5,3.95
T008962,2024-10-16 16:54:05,C03354,S001,P003,,8,8.0,0.0,64.0,40.0,24.0
T008963,2024-12-06 06:00:53,C03165,S008,P001,,8,12.0,0.0,110.4,64.0,46.4
T008964,2024-04-30 21:55:14,C00646,S005,P002,,6,1.8,0.0,10.8,6.6,4.2
T008965,2024-09-12 04:17:04,C03721,S007,P021,,2,59.0,0.0,118.0,50.0,68.0
T008966,2025-05-02 02:24:32,C02794,S003,P003,,6,8.4,0.0,50.4,30.0,20.4
T008967,2025-05-01 19:08:02,C01097,S007,P005,,1,3.36,0.0,3.36,1.5,1.86
T008968,2024-03-30 04:43:15,C01702,S007,P007,,1,2.8,0.0,2.8,1.2,1.6
T008969,2025-08-24 00:12:17,C03603,S002,P005,,5,3.36,0.0,14.88,7.5,7.38
T008970,2024-07-14 10:13:12,C02292,S003,P006,,1,2.0,0.0,2.16,1.0,1.16
T008971,2025-05-02 11:43:26,C03739,S006,P019,,3,9.45,0.0,28.35,12.0,16.35
T008972,2025-05-09 03:56:26,C00601,S003,P004,,2,2.31,0.0,4.62,2.4,2.22
T008973,2025-09-11 03:24:07,C02365,S004,P023,,2,36.75,0.0,73.5,24.0,49.5
T008974,2025-12-20 12:53:31,C03620,S001,P023,,2,36.75,0.0,69.31,24.0,45.31
T008975,2025-12-25 16:49:16,C03111,S007,P005,,8,3.36,0.0,30.91,12.0,18.91
T008976,2024-12-14 22:47:43,C02857,S001,P008,,3,7.0,0.0,24.15,12.0,12.15
T008977,2024-06-09 04:14:07,C00638,S003,P003,,6,8.0,0.0,48.0,30.0,18.0
T008978,2024-11-01 12:30:42,C03341,S004,P007,,5,2.8,0.0,16.1,6.0,10.1
T008979,2025-01-04 17:03:50,C00967,S007,P002,,1,1.89,0.0,1.89,1.1,0.79
T008980,2025-12-14 18:22:44,C00664,S003,P001,,4,12.6,0.0,57.96,32.0,25.96
T008981,2024-11-22 13:29:55,C00139,S003,P019,,3,9.0,0.0,31.05,12.0,19.05
T008982,2025-11-19 01:43:04,C02015,S003,P005,,5,3.36,0.0,19.32,7.5,11.82
T008983,2024-04-13 08:00:47,C01601,S004,P008,,2,7.0,0.0,14.0,8.0,6.0
T008984,2024-11-04 20:04:42,C02596,S004,P007,,2,2.8,0.0,6.44,2.4,4.04
T008985,2025-02-05 01:36:38,C02198,S002,P001,,8,12.6,0.0,100.8,64.0,36.8
T008986,2024-02-25 06:19:47,C02499,S002,P006,,4,2.0,0.0,8.0,4.0,4.0
T008987,2025-01-09 15:44:31,C02207,S001,P004,,2,2.31,0.0,4.62,2.4,2.22
T008988,2025-04-28 03:50:04,C01823,S006,P008,,1,7.35,0.0,7.35,4.0,3.35
T008989,2025-08-01 04:56:07,C01130,S007,P011,,2,523.95,0.0,1131.73,500.0,631.73
T008990,2025-11-14 20:24:01,C00407,S005,P006,,2,2.1,0.0,4.83,2.0,2.83
T008991,2024-12-16 03:15:50,C01906,S007,P004,PR02,6,2.09,0.11,14.42,7.2,7.22
T008992,2025-03-28 13:48:26,C02697,S007,P023,,4,36.75,0.0,147.0,48.0,99.0
T008993,2025-04-09 14:16:48,C00412,S005,P001,,2,12.6,0.0,25.2,16.0,9.2
T008994,2025-01-11 05:34:15,C03661,S004,P004,,6,2.31,0.0,13.86,7.2,6.66
T008995,2024-03-19 00:57:00,C03319,S004,P008,,5,7.0,0.0,35.0,20.0,15.0
T008996,2024-03-28 23:03:09,C02785,S003,P008,,1,7.0,0.0,7.0,4.0,3.0
T008997,2025-08-15 08:05:47,C01192,S003,P005,,7,3.36,0.0,25.4,10.5,14.9
T008998,2024-11-02 08:55:08,C00817,S001,P008,,8,7.0,0.0,64.4,32.0,32.4
T008999,2024-07-16 18:52:05,C02691,S006,P007,,2,2.8,0.0,6.05,2.4,3.65
T009000,2025-09-01 21:57:47,C03719,S002,P004,,2,2.31,0.0,3.79,2.4,1.39
T009001,2025-12-27 10:38:44,C03762,S001,P004,,5,2.31,0.0,10.89,6.0,4.89
T009002,2024-04-12 06:52:08,C00333,S004,P022,,4,18.0,0.0,72.0,24.0,48.0
T009003,2024-08-24 09:23:52,C03758,S008,P015,,1,899.0,0.0,970.92,450.0,520.92
T009004,2025-04-01 22:41:06,C00997,S003,P020,PR03,1,4.62,0.63,4.62,2.0,2.62
T009005,2024-11-03 04:24:24,C01084,S004,P004,,6,2.2,0.0,15.18,7.2,7.98
T009006,2024-09-27 03:38:52,C00829,S004,P001,,7,12.0,0.0,84.0,56.0,28.0
T009007,2025-05-23 11:15:42,C03708,S006,P002,,1,1.89,0.0,1.89,1.1,0.79
T009008,2025-10-13 02:18:52,C00389,S001,P001,,6,12.6,0.0,61.99,48.0,13.99
T009009,2024-04-24 08:59:20,C03692,S006,P005,,5,3.2,0.0,16.0,7.5,8.5
T009010,2025-01-12 10:55:32,C00521,S001,P024,,1,12.6,0.0,12.6,4.0,8.6
T009011,2024-08-27 22:28:58,C02080,S003,P008,,6,7.0,0.0,45.36,24.0,21.36
T009012,2025-10-02 12:33:37,C00272,S008,P023,,3,36.75,0.0,110.25,36.0,74.25
T009013,2025-12-07 21:32:00,C00211,S004,P005,,4,3.36,0.0,15.46,6.0,9.46
T009014,2024-08-05 03:15:02,C01903,S001,P004,,4,2.2,0.0,9.5,4.8,4.7
T009015,2024-02-16 23:24:35,C03650,S002,P001,,7,12.0,0.0,84.0,56.0,28.0
T009016,2024-02-16 21:49:08,C00814,S008,P001,,7,12.0,0.0,84.0,56.0,28.0
T009017,2024-07-31 23:37:07,C03680,S006,P006,,5,2.0,0.0,10.8,5.0,5.8
T009018,2025-07-01 04:12:37,C02318,S003,P021,,4,61.95,0.0,267.62,100.0,167.62
T009019,2025-07-22 16:32:58,C01659,S006,P022,,3,18.9,0.0,61.24,18.0,43.24
T009020,2025-12-18 09:57:05,C01592,S007,P005,,1,3.36,0.0,3.86,1.5,2.36
T009021,2024-04-29 16:48:55,C00726,S002,P005,,1,3.2,0.0,3.2,1.5,1.7
T009022,2024-01-21 14:22:43,C03890,S002,P004,,1,2.2,0.0,2.2,1.2,1.0
T009023,2024-10-19 15:38:15,C03364,S002,P001,,3,12.0,0.0,36.0,24.0,12.0
T009024,2025-09-01 14:32:50,C03726,S008,P006,,5,2.1,0.0,10.5,5.0,5.5
T009025,2025-06-26 11:24:59,C02511,S002,P002,,2,1.89,0.0,3.1,2.2,0.9
T009026,2025-11-14 07:23:07,C02104,S001,P006,,2,2.1,0.0,3.96,2.0,1.96
T009027,2025-11-04 20:33:14,C03257,S001,P023,,4,36.75,0.0,138.62,48.0,90.62
T009028,2024-03-12 00:19:59,C02072,S006,P020,,4,5.0,0.0,20.0,8.0,12.0
T009029,2025-11-03 02:56:36,C01774,S006,P002,,7,1.89,0.0,15.21,7.7,7.51
T009030,2024-03-07 15:03:55,C03222,S004,P012,,1,79.0,0.0,79.0,35.0,44.0
T009031,2025-05-24 17:50:26,C00880,S002,P001,,5,12.6,0.0,51.66,40.0,11.66
T009032,2024-04-14 20:07:07,C01748,S003,P021,,2,59.0,0.0,118.0,50.0,68.0
T009033,2024-04-12 10:56:14,C00730,S007,P001,,4,12.0,0.0,48.0,32.0,16.0
T009034,2024-11-18 22:51:59,C02320,S003,P008,,3,7.0,0.0,24.15,12.0,12.15
T009035,2024-03-29 00:50:52,C02131,S008,P005,,1,3.2,0.0,3.2,1.5,1.7
T009036,2025-09-09 03:38:46,C03171,S001,P023,,2,36.75,0.0,60.27,24.0,36.27
T009037,2024-02-15 09:38:54,C02628,S007,P002,,5,1.8,0.0,9.0,5.5,3.5
T009038,2024-06-25 10:02:42,C00782,S003,P013,,1,699.0,0.0,699.0,320.0,379.0
T009039,2025-09-24 13:52:30,C02657,S004,P003,,6,8.4,0.0,50.4,30.0,20.4
T009040,2024-06-26 19:02:35,C00134,S001,P008,,1,7.0,0.0,7.0,4.0,3.0
T009041,2025-07-24 18:37:59,C01866,S008,P001,,7,12.6,0.0,95.26,56.0,39.26
T009042,2025-08-07 07:44:24,C01882,S006,P022,,2,18.9,0.0,40.82,12.0,28.82
T009043,2025-09-24 22:57:00,C03503,S004,P008,,4,7.35,0.0,29.4,16.0,13.4
T009044,2025-07-28 11:10:35,C01662,S004,P021,,2,61.95,0.0,133.81,50.0,83.81
T009045,2024-01-31 00:02:57,C00644,S008,P001,,4,12.0,0.0,48.0,32.0,16.0
T009046,2025-08-01 13:39:46,C00217,S002,P004,,5,2.31,0.0,10.23,6.0,4.23
T009047,2025-10-27 21:04:11,C02946,S008,P016,,1,156.45,0.0,156.45,60.0,96.45
T009048,2025-11-10 03:59:56,C00874,S006,P022,,2,18.9,0.0,43.47,12.0,31.47
T009049,2024-07-01 19:24:38,C03879,S004,P004,,3,2.2,0.0,7.13,3.6,3.53
T009050,2024-10-22 23:16:36,C03147,S005,P003,,3,8.0,0.0,24.0,15.0,9.0
T009051,2024-06-06 17:56:41,C02580,S001,P007,,5,2.8,0.0,14.0,6.0,8.0
T009052,2024-10-21 04:23:29,C00222,S004,P006,,2,2.0,0.0,4.0,2.0,2.0
T009053,2025-03-06 15:30:21,C01072,S006,P012,,1,82.95,0.0,82.95,35.0,47.95
T009054,2024-01-17 19:26:37,C02205,S003,P019,,2,9.0,0.0,18.0,8.0,10.0
T009055,2024-04-12 20:54:27,C00096,S004,P006,,2,2.0,0.0,4.0,2.0,2.0
T009056,2025-09-06 15:49:36,C02683,S001,P023,,4,36.75,0.0,120.54,48.0,72.54
T009057,2025-09-20 16:59:26,C00232,S007,P002,,6,1.89,0.0,11.34,6.6,4.74
T009058,2025-11-15 14:49:19,C01241,S007,P010,,1,25.2,0.0,28.98,10.0,18.98
T009059,2025-01-18 12:29:56,C02926,S004,P012,,1,82.95,0.0,82.95,35.0,47.95
T009060,2024-03-30 01:34:15,C03214,S005,P001,,4,12.0,0.0,48.0,32.0,16.0
T009061,2024-10-19 09:24:00,C02574,S001,P005,,6,3.2,0.0,19.2,9.0,10.2
T009062,2025-03-23 13:25:10,C03747,S008,P018,,1,523.95,0.0,523.95,220.0,303.95
T009063,2024-09-04 07:58:14,C03211,S008,P008,,2,7.0,0.0,14.0,8.0,6.0
T009064,2025-03-23 07:08:30,C02967,S004,P008,,3,7.35,0.0,22.05,12.0,10.05
T009065,2025-04-02 01:50:08,C00304,S008,P023,PR03,2,32.34,4.41,64.68,24.0,40.68
T009066,2025-01-05 01:53:14,C01999,S007,P004,,6,2.31,0.0,13.86,7.2,6.66
T009067,2024-02-22 07:59:46,C01022,S007,P003,,1,8.0,0.0,8.0,5.0,3.0
T009068,2024-08-16 22:04:17,C01275,S005,P023,,2,35.0,0.0,75.6,24.0,51.6
T009069,2025-12-03 04:52:14,C00862,S007,P008,,7,7.35,0.0,59.17,28.0,31.17
T009070,2025-06-21 12:00:46,C00644,S008,P007,,8,2.94,0.0,23.52,9.6,13.92
T009071,2025-07-09 20:24:04,C00948,S002,P020,,4,5.25,0.0,18.6,8.0,10.6
T009072,2025-10-21 06:19:29,C01929,S007,P002,,6,1.89,0.0,11.34,6.6,4.74
T009073,2024-10-07 13:09:48,C01871,S008,P006,,8,2.0,0.0,16.0,8.0,8.0
T009074,2025-03-03 08:51:11,C00919,S004,P003,,1,8.4,0.0,8.4,5.0,3.4
T009075,2025-07-01 15:33:17,C03798,S004,P008,,6,7.35,0.0,47.63,24.0,23.63
T009076,2025-08-27 10:11:00,C00148,S004,P007,,6,2.94,0.0,19.05,7.2,11.85
T009077,2025-12-07 20:43:32,C01919,S001,P001,,7,12.6,0.0,83.17,56.0,27.17
T009078,2025-05-19 02:02:23,C03512,S004,P005,,3,3.36,0.0,10.08,4.5,5.58
T009079,2024-01-04 20:13:23,C01272,S007,P012,,1,79.0,0.0,79.0,35.0,44.0
T009080,2024-11-30 19:39:06,C01335,S006,P023,,2,35.0,0.0,80.5,24.0,56.5
T009081,2025-06-22 04:37:10,C02902,S008,P004,,6,2.31,0.0,13.86,7.2,6.66
T009082,2024-04-15 05:45:13,C02309,S006,P021,,4,59.0,0.0,236.0,100.0,136.0
T009083,2025-08-14 16:59:01,C03680,S006,P004,,6,2.31,0.0,14.97,7.2,7.77
T009084,2024-03-02 03:41:51,C02241,S003,P014,,1,129.0,0.0,129.0,70.0,59.0
T009085,2025-04-18 21:46:41,C02945,S005,P008,,8,7.35,0.0,58.8,32.0,26.8
T009086,2025-12-14 09:37:50,C02307,S001,P002,,4,1.89,0.0,7.13,4.4,2.73
T009087,2024-10-19 20:30:27,C02988,S008,P005,,1,3.2,0.0,3.2,1.5,1.7
T009088,2025-12-29 10:14:20,C01804,S005,P002,,5,1.89,0.0,10.87,5.5,5.37
T009089,2025-10-31 21:16:31,C02526,S002,P012,,1,82.95,0.0,68.02,35.0,33.02
T009090,2024-03-20 06:27:41,C03519,S004,P004,,7,2.2,0.0,15.4,8.4,7.0
T009091,2024-01-02 02:08:58,C01180,S004,P005,,8,3.2,0.0,25.6,12.0,13.6
T009092,2024-04-21 02:30:30,C01459,S002,P004,,3,2.2,0.0,6.6,3.6,3.0
T009093,2024-03-20 06:29:12,C02387,S007,P001,,7,12.0,0.0,84.0,56.0,28.0
T009094,2024-11-15 13:24:08,C02661,S006,P001,,8,12.0,0.0,110.4,64.0,46.4
T009095,2024-10-11 14:31:39,C00418,S008,P001,,8,12.0,0.0,96.0,64.0,32.0
T009096,2025-11-23 17:55:14,C03719,S002,P007,,2,2.94,0.0,5.54,2.4,3.14
T009097,2025-04-05 10:58:24,C02671,S007,P008,,2,7.35,0.0,14.7,8.0,6.7
T009098,2024-03-01 23:34:00,C03563,S003,P001,,4,12.0,0.0,48.0,32.0,16.0
T009099,2025-03-23 15:28:07,C00568,S003,P005,,6,3.36,0.0,20.16,9.0,11.16
T009100,2025-08-24 20:40:54,C01759,S007,P020,,1,5.25,0.0,5.67,2.0,3.67
T009101,2024-12-05 08:29:25,C01929,S008,P003,,3,8.0,0.0,27.6,15.0,12.6
T009102,2024-08-09 07:47:41,C02611,S006,P003,,2,8.0,0.0,17.28,10.0,7.28
T009103,2025-01-18 13:01:02,C00664,S003,P002,,5,1.89,0.0,9.45,5.5,3.95
